"","location_name","location_id","sex_id","age_group_id","year_start","year_end","sim_cause","proportion"
"8395","New Jersey",553,1,34,1990,2022,"copd",0
"8396","New Mexico",554,1,34,1990,2022,"copd",0
"8397","New York",555,1,34,1990,2022,"copd",0
"8398","North Carolina",556,1,34,1990,2022,"copd",0
"8399","North Dakota",557,1,34,1990,2022,"copd",0
"8400","Ohio",558,1,34,1990,2022,"copd",0
"8401","Oklahoma",559,1,34,1990,2022,"copd",0
"8402","Oregon",560,1,34,1990,2022,"copd",0
"8403","Pennsylvania",561,1,34,1990,2022,"copd",0
"8404","Rhode Island",562,1,34,1990,2022,"copd",0
"8405","South Carolina",563,1,34,1990,2022,"copd",0
"8406","South Dakota",564,1,34,1990,2022,"copd",0
"8407","Tennessee",565,1,34,1990,2022,"copd",0
"8408","Texas",566,1,34,1990,2022,"copd",0
"8409","Utah",567,1,34,1990,2022,"copd",0
"8410","Vermont",568,1,34,1990,2022,"copd",0
"8411","Virginia",569,1,34,1990,2022,"copd",0
"8412","Washington",570,1,34,1990,2022,"copd",0
"8413","West Virginia",571,1,34,1990,2022,"copd",0
"8414","Wisconsin",572,1,34,1990,2022,"copd",0
"8415","Wyoming",573,1,34,1990,2022,"copd",0
"8416","Alabama",523,1,235,1990,2022,"copd",0.0639156771359294
"8417","Alaska",524,1,235,1990,2022,"copd",0.0625841490543712
"8418","Arizona",525,1,235,1990,2022,"copd",0.0540831313185764
"8419","Arkansas",526,1,235,1990,2022,"copd",0.0581468891789821
"8420","California",527,1,235,1990,2022,"copd",0.0492686869356966
"8421","Colorado",528,1,235,1990,2022,"copd",0.0781701350215267
"8422","Connecticut",529,1,235,1990,2022,"copd",0.049795823099272
"8423","Delaware",530,1,235,1990,2022,"copd",0.0416974727380014
"8424","District of Columbia",531,1,235,1990,2022,"copd",0.0235526801381833
"8425","Florida",532,1,235,1990,2022,"copd",0.0421735005368179
"8426","Georgia",533,1,235,1990,2022,"copd",0.0622362325925822
"8427","Hawaii",534,1,235,1990,2022,"copd",0.041996232412231
"8428","Idaho",535,1,235,1990,2022,"copd",0.0622452279055352
"8429","Illinois",536,1,235,1990,2022,"copd",0.0484761580764549
"8430","Indiana",537,1,235,1990,2022,"copd",0.0583852368173142
"8431","Iowa",538,1,235,1990,2022,"copd",0.053863162486692
"8432","Kansas",539,1,235,1990,2022,"copd",0.0566096910806645
"8433","Kentucky",540,1,235,1990,2022,"copd",0.0662386883320444
"8434","Louisiana",541,1,235,1990,2022,"copd",0.0552426011481849
"8435","Maine",542,1,235,1990,2022,"copd",0.0679322355841009
"8436","Maryland",543,1,235,1990,2022,"copd",0.0362092394011593
"8437","Massachusetts",544,1,235,1990,2022,"copd",0.0480823222159376
"8438","Michigan",545,1,235,1990,2022,"copd",0.0450310899515236
"8439","Minnesota",546,1,235,1990,2022,"copd",0.0603928932060788
"8440","Mississippi",547,1,235,1990,2022,"copd",0.0559906760381166
"8441","Missouri",548,1,235,1990,2022,"copd",0.0510547901356463
"8442","Montana",549,1,235,1990,2022,"copd",0.073169226072423
"8443","Nebraska",550,1,235,1990,2022,"copd",0.0642753035047699
"8444","Nevada",551,1,235,1990,2022,"copd",0.0551912337607889
"8445","New Hampshire",552,1,235,1990,2022,"copd",0.0566369793328047
"8446","New Jersey",553,1,235,1990,2022,"copd",0.0427325525349649
"8447","New Mexico",554,1,235,1990,2022,"copd",0.0757317303255416
"8448","New York",555,1,235,1990,2022,"copd",0.0322256567084701
"8449","North Carolina",556,1,235,1990,2022,"copd",0.0578856327906975
"8450","North Dakota",557,1,235,1990,2022,"copd",0.0539243002925574
"8451","Ohio",558,1,235,1990,2022,"copd",0.0518915225806869
"8452","Oklahoma",559,1,235,1990,2022,"copd",0.0464069420964364
"8453","Oregon",560,1,235,1990,2022,"copd",0.0545549525834363
"8454","Pennsylvania",561,1,235,1990,2022,"copd",0.0470442804877468
"8455","Rhode Island",562,1,235,1990,2022,"copd",0.0414183363327502
"8456","South Carolina",563,1,235,1990,2022,"copd",0.0653643550645325
"8457","South Dakota",564,1,235,1990,2022,"copd",0.0572484107846282
"8458","Tennessee",565,1,235,1990,2022,"copd",0.0532292655462511
"8459","Texas",566,1,235,1990,2022,"copd",0.0573962845870127
"8460","Utah",567,1,235,1990,2022,"copd",0.0536653688375062
"8461","Vermont",568,1,235,1990,2022,"copd",0.0574491151390839
"8462","Virginia",569,1,235,1990,2022,"copd",0.054749313706419
"8463","Washington",570,1,235,1990,2022,"copd",0.0490229579041313
"8464","West Virginia",571,1,235,1990,2022,"copd",0.0620558947271166
"8465","Wisconsin",572,1,235,1990,2022,"copd",0.0524749710631477
"8466","Wyoming",573,1,235,1990,2022,"copd",0.0837944446721988
"8467","Alabama",523,1,238,1990,2022,"copd",0
"8468","Alaska",524,1,238,1990,2022,"copd",0
"8469","Arizona",525,1,238,1990,2022,"copd",0
"8470","Arkansas",526,1,238,1990,2022,"copd",0
"8471","California",527,1,238,1990,2022,"copd",0
"8472","Colorado",528,1,238,1990,2022,"copd",0
"8473","Connecticut",529,1,238,1990,2022,"copd",0
"8474","Delaware",530,1,238,1990,2022,"copd",0
"8475","District of Columbia",531,1,238,1990,2022,"copd",0
"8476","Florida",532,1,238,1990,2022,"copd",0
"8477","Georgia",533,1,238,1990,2022,"copd",0
"8478","Hawaii",534,1,238,1990,2022,"copd",0
"8479","Idaho",535,1,238,1990,2022,"copd",0
"8480","Illinois",536,1,238,1990,2022,"copd",0
"8481","Indiana",537,1,238,1990,2022,"copd",0
"8482","Iowa",538,1,238,1990,2022,"copd",0
"8483","Kansas",539,1,238,1990,2022,"copd",0
"8484","Kentucky",540,1,238,1990,2022,"copd",0
"8485","Louisiana",541,1,238,1990,2022,"copd",0
"8486","Maine",542,1,238,1990,2022,"copd",0
"8487","Maryland",543,1,238,1990,2022,"copd",0
"8488","Massachusetts",544,1,238,1990,2022,"copd",0
"8489","Michigan",545,1,238,1990,2022,"copd",0
"8490","Minnesota",546,1,238,1990,2022,"copd",0
"8491","Mississippi",547,1,238,1990,2022,"copd",0
"8492","Missouri",548,1,238,1990,2022,"copd",0
"8493","Montana",549,1,238,1990,2022,"copd",0
"8494","Nebraska",550,1,238,1990,2022,"copd",0
"8495","Nevada",551,1,238,1990,2022,"copd",0
"8496","New Hampshire",552,1,238,1990,2022,"copd",0
"8497","New Jersey",553,1,238,1990,2022,"copd",0
"8498","New Mexico",554,1,238,1990,2022,"copd",0
"8499","New York",555,1,238,1990,2022,"copd",0
"8500","North Carolina",556,1,238,1990,2022,"copd",0
"8501","North Dakota",557,1,238,1990,2022,"copd",0
"8502","Ohio",558,1,238,1990,2022,"copd",0
"8503","Oklahoma",559,1,238,1990,2022,"copd",0
"8504","Oregon",560,1,238,1990,2022,"copd",0
"8505","Pennsylvania",561,1,238,1990,2022,"copd",0
"8506","Rhode Island",562,1,238,1990,2022,"copd",0
"8507","South Carolina",563,1,238,1990,2022,"copd",0
"8508","South Dakota",564,1,238,1990,2022,"copd",0
"8509","Tennessee",565,1,238,1990,2022,"copd",0
"8510","Texas",566,1,238,1990,2022,"copd",0
"8511","Utah",567,1,238,1990,2022,"copd",0
"8512","Vermont",568,1,238,1990,2022,"copd",0
"8513","Virginia",569,1,238,1990,2022,"copd",0
"8514","Washington",570,1,238,1990,2022,"copd",0
"8515","West Virginia",571,1,238,1990,2022,"copd",0
"8516","Wisconsin",572,1,238,1990,2022,"copd",0
"8517","Wyoming",573,1,238,1990,2022,"copd",0
"8518","Alabama",523,1,388,1990,2022,"copd",0
"8519","Alaska",524,1,388,1990,2022,"copd",0
"8520","Arizona",525,1,388,1990,2022,"copd",0
"8521","Arkansas",526,1,388,1990,2022,"copd",0
"8522","California",527,1,388,1990,2022,"copd",0
"8523","Colorado",528,1,388,1990,2022,"copd",0
"8524","Connecticut",529,1,388,1990,2022,"copd",0
"8525","Delaware",530,1,388,1990,2022,"copd",0
"8526","District of Columbia",531,1,388,1990,2022,"copd",0
"8527","Florida",532,1,388,1990,2022,"copd",0
"8528","Georgia",533,1,388,1990,2022,"copd",0
"8529","Hawaii",534,1,388,1990,2022,"copd",0
"8530","Idaho",535,1,388,1990,2022,"copd",0
"8531","Illinois",536,1,388,1990,2022,"copd",0
"8532","Indiana",537,1,388,1990,2022,"copd",0
"8533","Iowa",538,1,388,1990,2022,"copd",0
"8534","Kansas",539,1,388,1990,2022,"copd",0
"8535","Kentucky",540,1,388,1990,2022,"copd",0
"8536","Louisiana",541,1,388,1990,2022,"copd",0
"8537","Maine",542,1,388,1990,2022,"copd",0
"8538","Maryland",543,1,388,1990,2022,"copd",0
"8539","Massachusetts",544,1,388,1990,2022,"copd",0
"8540","Michigan",545,1,388,1990,2022,"copd",0
"8541","Minnesota",546,1,388,1990,2022,"copd",0
"8542","Mississippi",547,1,388,1990,2022,"copd",0
"8543","Missouri",548,1,388,1990,2022,"copd",0
"8544","Montana",549,1,388,1990,2022,"copd",0
"8545","Nebraska",550,1,388,1990,2022,"copd",0
"8546","Nevada",551,1,388,1990,2022,"copd",0
"8547","New Hampshire",552,1,388,1990,2022,"copd",0
"8548","New Jersey",553,1,388,1990,2022,"copd",0
"8549","New Mexico",554,1,388,1990,2022,"copd",0
"8550","New York",555,1,388,1990,2022,"copd",0
"8551","North Carolina",556,1,388,1990,2022,"copd",0
"8552","North Dakota",557,1,388,1990,2022,"copd",0
"8553","Ohio",558,1,388,1990,2022,"copd",0
"8554","Oklahoma",559,1,388,1990,2022,"copd",0
"8555","Oregon",560,1,388,1990,2022,"copd",0
"8556","Pennsylvania",561,1,388,1990,2022,"copd",0
"8557","Rhode Island",562,1,388,1990,2022,"copd",0
"8558","South Carolina",563,1,388,1990,2022,"copd",0
"8559","South Dakota",564,1,388,1990,2022,"copd",0
"8560","Tennessee",565,1,388,1990,2022,"copd",0
"8561","Texas",566,1,388,1990,2022,"copd",0
"8562","Utah",567,1,388,1990,2022,"copd",0
"8563","Vermont",568,1,388,1990,2022,"copd",0
"8564","Virginia",569,1,388,1990,2022,"copd",0
"8565","Washington",570,1,388,1990,2022,"copd",0
"8566","West Virginia",571,1,388,1990,2022,"copd",0
"8567","Wisconsin",572,1,388,1990,2022,"copd",0
"8568","Wyoming",573,1,388,1990,2022,"copd",0
"8569","Alabama",523,2,2,1990,2022,"copd",0
"8570","Alaska",524,2,2,1990,2022,"copd",0
"8571","Arizona",525,2,2,1990,2022,"copd",0
"8572","Arkansas",526,2,2,1990,2022,"copd",0
"8573","California",527,2,2,1990,2022,"copd",0
"8574","Colorado",528,2,2,1990,2022,"copd",0
"8575","Connecticut",529,2,2,1990,2022,"copd",0
"8576","Delaware",530,2,2,1990,2022,"copd",0
"8577","District of Columbia",531,2,2,1990,2022,"copd",0
"8578","Florida",532,2,2,1990,2022,"copd",0
"8579","Georgia",533,2,2,1990,2022,"copd",0
"8580","Hawaii",534,2,2,1990,2022,"copd",0
"8581","Idaho",535,2,2,1990,2022,"copd",0
"8582","Illinois",536,2,2,1990,2022,"copd",0
"8583","Indiana",537,2,2,1990,2022,"copd",0
"8584","Iowa",538,2,2,1990,2022,"copd",0
"8585","Kansas",539,2,2,1990,2022,"copd",0
"8586","Kentucky",540,2,2,1990,2022,"copd",0
"8587","Louisiana",541,2,2,1990,2022,"copd",0
"8588","Maine",542,2,2,1990,2022,"copd",0
"8589","Maryland",543,2,2,1990,2022,"copd",0
"8590","Massachusetts",544,2,2,1990,2022,"copd",0
"8591","Michigan",545,2,2,1990,2022,"copd",0
"8592","Minnesota",546,2,2,1990,2022,"copd",0
"8593","Mississippi",547,2,2,1990,2022,"copd",0
"8594","Missouri",548,2,2,1990,2022,"copd",0
"8595","Montana",549,2,2,1990,2022,"copd",0
"8596","Nebraska",550,2,2,1990,2022,"copd",0
"8597","Nevada",551,2,2,1990,2022,"copd",0
"8598","New Hampshire",552,2,2,1990,2022,"copd",0
"8599","New Jersey",553,2,2,1990,2022,"copd",0
"8600","New Mexico",554,2,2,1990,2022,"copd",0
"8601","New York",555,2,2,1990,2022,"copd",0
"8602","North Carolina",556,2,2,1990,2022,"copd",0
"8603","North Dakota",557,2,2,1990,2022,"copd",0
"8604","Ohio",558,2,2,1990,2022,"copd",0
"8605","Oklahoma",559,2,2,1990,2022,"copd",0
"8606","Oregon",560,2,2,1990,2022,"copd",0
"8607","Pennsylvania",561,2,2,1990,2022,"copd",0
"8608","Rhode Island",562,2,2,1990,2022,"copd",0
"8609","South Carolina",563,2,2,1990,2022,"copd",0
"8610","South Dakota",564,2,2,1990,2022,"copd",0
"8611","Tennessee",565,2,2,1990,2022,"copd",0
"8612","Texas",566,2,2,1990,2022,"copd",0
"8613","Utah",567,2,2,1990,2022,"copd",0
"8614","Vermont",568,2,2,1990,2022,"copd",0
"8615","Virginia",569,2,2,1990,2022,"copd",0
"8616","Washington",570,2,2,1990,2022,"copd",0
"8617","West Virginia",571,2,2,1990,2022,"copd",0
"8618","Wisconsin",572,2,2,1990,2022,"copd",0
"8619","Wyoming",573,2,2,1990,2022,"copd",0
"8620","Alabama",523,2,3,1990,2022,"copd",0
"8621","Alaska",524,2,3,1990,2022,"copd",0
"8622","Arizona",525,2,3,1990,2022,"copd",0
"8623","Arkansas",526,2,3,1990,2022,"copd",0
"8624","California",527,2,3,1990,2022,"copd",0
"8625","Colorado",528,2,3,1990,2022,"copd",0
"8626","Connecticut",529,2,3,1990,2022,"copd",0
"8627","Delaware",530,2,3,1990,2022,"copd",0
"8628","District of Columbia",531,2,3,1990,2022,"copd",0
"8629","Florida",532,2,3,1990,2022,"copd",0
"8630","Georgia",533,2,3,1990,2022,"copd",0
"8631","Hawaii",534,2,3,1990,2022,"copd",0
"8632","Idaho",535,2,3,1990,2022,"copd",0
"8633","Illinois",536,2,3,1990,2022,"copd",0
"8634","Indiana",537,2,3,1990,2022,"copd",0
"8635","Iowa",538,2,3,1990,2022,"copd",0
"8636","Kansas",539,2,3,1990,2022,"copd",0
"8637","Kentucky",540,2,3,1990,2022,"copd",0
"8638","Louisiana",541,2,3,1990,2022,"copd",0
"8639","Maine",542,2,3,1990,2022,"copd",0
"8640","Maryland",543,2,3,1990,2022,"copd",0
"8641","Massachusetts",544,2,3,1990,2022,"copd",0
"8642","Michigan",545,2,3,1990,2022,"copd",0
"8643","Minnesota",546,2,3,1990,2022,"copd",0
"8644","Mississippi",547,2,3,1990,2022,"copd",0
"8645","Missouri",548,2,3,1990,2022,"copd",0
"8646","Montana",549,2,3,1990,2022,"copd",0
"8647","Nebraska",550,2,3,1990,2022,"copd",0
"8648","Nevada",551,2,3,1990,2022,"copd",0
"8649","New Hampshire",552,2,3,1990,2022,"copd",0
"8650","New Jersey",553,2,3,1990,2022,"copd",0
"8651","New Mexico",554,2,3,1990,2022,"copd",0
"8652","New York",555,2,3,1990,2022,"copd",0
"8653","North Carolina",556,2,3,1990,2022,"copd",0
"8654","North Dakota",557,2,3,1990,2022,"copd",0
"8655","Ohio",558,2,3,1990,2022,"copd",0
"8656","Oklahoma",559,2,3,1990,2022,"copd",0
"8657","Oregon",560,2,3,1990,2022,"copd",0
"8658","Pennsylvania",561,2,3,1990,2022,"copd",0
"8659","Rhode Island",562,2,3,1990,2022,"copd",0
"8660","South Carolina",563,2,3,1990,2022,"copd",0
"8661","South Dakota",564,2,3,1990,2022,"copd",0
"8662","Tennessee",565,2,3,1990,2022,"copd",0
"8663","Texas",566,2,3,1990,2022,"copd",0
"8664","Utah",567,2,3,1990,2022,"copd",0
"8665","Vermont",568,2,3,1990,2022,"copd",0
"8666","Virginia",569,2,3,1990,2022,"copd",0
"8667","Washington",570,2,3,1990,2022,"copd",0
"8668","West Virginia",571,2,3,1990,2022,"copd",0
"8669","Wisconsin",572,2,3,1990,2022,"copd",0
"8670","Wyoming",573,2,3,1990,2022,"copd",0
"8671","Alabama",523,2,6,1990,2022,"copd",0
"8672","Alaska",524,2,6,1990,2022,"copd",0
"8673","Arizona",525,2,6,1990,2022,"copd",0
"8674","Arkansas",526,2,6,1990,2022,"copd",0
"8675","California",527,2,6,1990,2022,"copd",0
"8676","Colorado",528,2,6,1990,2022,"copd",0
"8677","Connecticut",529,2,6,1990,2022,"copd",0
"8678","Delaware",530,2,6,1990,2022,"copd",0
"8679","District of Columbia",531,2,6,1990,2022,"copd",0
"8680","Florida",532,2,6,1990,2022,"copd",0
"8681","Georgia",533,2,6,1990,2022,"copd",0
"8682","Hawaii",534,2,6,1990,2022,"copd",0
"8683","Idaho",535,2,6,1990,2022,"copd",0
"8684","Illinois",536,2,6,1990,2022,"copd",0
"8685","Indiana",537,2,6,1990,2022,"copd",0
"8686","Iowa",538,2,6,1990,2022,"copd",0
"8687","Kansas",539,2,6,1990,2022,"copd",0
"8688","Kentucky",540,2,6,1990,2022,"copd",0
"8689","Louisiana",541,2,6,1990,2022,"copd",0
"8690","Maine",542,2,6,1990,2022,"copd",0
"8691","Maryland",543,2,6,1990,2022,"copd",0
"8692","Massachusetts",544,2,6,1990,2022,"copd",0
"8693","Michigan",545,2,6,1990,2022,"copd",0
"8694","Minnesota",546,2,6,1990,2022,"copd",0
"8695","Mississippi",547,2,6,1990,2022,"copd",0
"8696","Missouri",548,2,6,1990,2022,"copd",0
"8697","Montana",549,2,6,1990,2022,"copd",0
"8698","Nebraska",550,2,6,1990,2022,"copd",0
"8699","Nevada",551,2,6,1990,2022,"copd",0
"8700","New Hampshire",552,2,6,1990,2022,"copd",0
"8701","New Jersey",553,2,6,1990,2022,"copd",0
"8702","New Mexico",554,2,6,1990,2022,"copd",0
"8703","New York",555,2,6,1990,2022,"copd",0
"8704","North Carolina",556,2,6,1990,2022,"copd",0
"8705","North Dakota",557,2,6,1990,2022,"copd",0
"8706","Ohio",558,2,6,1990,2022,"copd",0
"8707","Oklahoma",559,2,6,1990,2022,"copd",0
"8708","Oregon",560,2,6,1990,2022,"copd",0
"8709","Pennsylvania",561,2,6,1990,2022,"copd",0
"8710","Rhode Island",562,2,6,1990,2022,"copd",0
"8711","South Carolina",563,2,6,1990,2022,"copd",0
"8712","South Dakota",564,2,6,1990,2022,"copd",0
"8713","Tennessee",565,2,6,1990,2022,"copd",0
"8714","Texas",566,2,6,1990,2022,"copd",0
"8715","Utah",567,2,6,1990,2022,"copd",0
"8716","Vermont",568,2,6,1990,2022,"copd",0
"8717","Virginia",569,2,6,1990,2022,"copd",0
"8718","Washington",570,2,6,1990,2022,"copd",0
"8719","West Virginia",571,2,6,1990,2022,"copd",0
"8720","Wisconsin",572,2,6,1990,2022,"copd",0
"8721","Wyoming",573,2,6,1990,2022,"copd",0
"8722","Alabama",523,2,7,1990,2022,"copd",0
"8723","Alaska",524,2,7,1990,2022,"copd",0
"8724","Arizona",525,2,7,1990,2022,"copd",0
"8725","Arkansas",526,2,7,1990,2022,"copd",0
"8726","California",527,2,7,1990,2022,"copd",0
"8727","Colorado",528,2,7,1990,2022,"copd",0
"8728","Connecticut",529,2,7,1990,2022,"copd",0
"8729","Delaware",530,2,7,1990,2022,"copd",0
"8730","District of Columbia",531,2,7,1990,2022,"copd",0
"8731","Florida",532,2,7,1990,2022,"copd",0
"8732","Georgia",533,2,7,1990,2022,"copd",0
"8733","Hawaii",534,2,7,1990,2022,"copd",0
"8734","Idaho",535,2,7,1990,2022,"copd",0
"8735","Illinois",536,2,7,1990,2022,"copd",0
"8736","Indiana",537,2,7,1990,2022,"copd",0
"8737","Iowa",538,2,7,1990,2022,"copd",0
"8738","Kansas",539,2,7,1990,2022,"copd",0
"8739","Kentucky",540,2,7,1990,2022,"copd",0
"8740","Louisiana",541,2,7,1990,2022,"copd",0
"8741","Maine",542,2,7,1990,2022,"copd",0
"8742","Maryland",543,2,7,1990,2022,"copd",0
"8743","Massachusetts",544,2,7,1990,2022,"copd",0
"8744","Michigan",545,2,7,1990,2022,"copd",0
"8745","Minnesota",546,2,7,1990,2022,"copd",0
"8746","Mississippi",547,2,7,1990,2022,"copd",0
"8747","Missouri",548,2,7,1990,2022,"copd",0
"8748","Montana",549,2,7,1990,2022,"copd",0
"8749","Nebraska",550,2,7,1990,2022,"copd",0
"8750","Nevada",551,2,7,1990,2022,"copd",0
"8751","New Hampshire",552,2,7,1990,2022,"copd",0
"8752","New Jersey",553,2,7,1990,2022,"copd",0
"8753","New Mexico",554,2,7,1990,2022,"copd",0
"8754","New York",555,2,7,1990,2022,"copd",0
"8755","North Carolina",556,2,7,1990,2022,"copd",0
"8756","North Dakota",557,2,7,1990,2022,"copd",0
"8757","Ohio",558,2,7,1990,2022,"copd",0
"8758","Oklahoma",559,2,7,1990,2022,"copd",0
"8759","Oregon",560,2,7,1990,2022,"copd",0
"8760","Pennsylvania",561,2,7,1990,2022,"copd",0
"8761","Rhode Island",562,2,7,1990,2022,"copd",0
"8762","South Carolina",563,2,7,1990,2022,"copd",0
"8763","South Dakota",564,2,7,1990,2022,"copd",0
"8764","Tennessee",565,2,7,1990,2022,"copd",0
"8765","Texas",566,2,7,1990,2022,"copd",0
"8766","Utah",567,2,7,1990,2022,"copd",0
"8767","Vermont",568,2,7,1990,2022,"copd",0
"8768","Virginia",569,2,7,1990,2022,"copd",0
"8769","Washington",570,2,7,1990,2022,"copd",0
"8770","West Virginia",571,2,7,1990,2022,"copd",0
"8771","Wisconsin",572,2,7,1990,2022,"copd",0
"8772","Wyoming",573,2,7,1990,2022,"copd",0
"8773","Alabama",523,2,8,1990,2022,"copd",0.00580850198675204
"8774","Alaska",524,2,8,1990,2022,"copd",0.00737883499480424
"8775","Arizona",525,2,8,1990,2022,"copd",0.00617644871558575
"8776","Arkansas",526,2,8,1990,2022,"copd",0.00647393772816949
"8777","California",527,2,8,1990,2022,"copd",0.00372004902227229
"8778","Colorado",528,2,8,1990,2022,"copd",0.0086106145870625
"8779","Connecticut",529,2,8,1990,2022,"copd",0.00573265215464806
"8780","Delaware",530,2,8,1990,2022,"copd",0.00613990551798612
"8781","District of Columbia",531,2,8,1990,2022,"copd",0.00172088467910614
"8782","Florida",532,2,8,1990,2022,"copd",0.00476547054982514
"8783","Georgia",533,2,8,1990,2022,"copd",0.00454833274671129
"8784","Hawaii",534,2,8,1990,2022,"copd",0.00155903342960728
"8785","Idaho",535,2,8,1990,2022,"copd",0.00650694027650081
"8786","Illinois",536,2,8,1990,2022,"copd",0.00408780526464876
"8787","Indiana",537,2,8,1990,2022,"copd",0.00630643420635037
"8788","Iowa",538,2,8,1990,2022,"copd",0.00503515378708225
"8789","Kansas",539,2,8,1990,2022,"copd",0.00708929167337722
"8790","Kentucky",540,2,8,1990,2022,"copd",0.00739304843616066
"8791","Louisiana",541,2,8,1990,2022,"copd",0.00392079295549235
"8792","Maine",542,2,8,1990,2022,"copd",0.00758430675287736
"8793","Maryland",543,2,8,1990,2022,"copd",0.00408895849059337
"8794","Massachusetts",544,2,8,1990,2022,"copd",0.00597438615158923
"8795","Michigan",545,2,8,1990,2022,"copd",0.00454118067641
"8796","Minnesota",546,2,8,1990,2022,"copd",0.00514738107640074
"8797","Mississippi",547,2,8,1990,2022,"copd",0.00429465768053618
"8798","Missouri",548,2,8,1990,2022,"copd",0.00615437370463056
"8799","Montana",549,2,8,1990,2022,"copd",0.00986437992954533
"8800","Nebraska",550,2,8,1990,2022,"copd",0.00543731503833773
"8801","Nevada",551,2,8,1990,2022,"copd",0.00970584610626568
"8802","New Hampshire",552,2,8,1990,2022,"copd",0.00788521290293874
"8803","New Jersey",553,2,8,1990,2022,"copd",0.00400217743421027
"8804","New Mexico",554,2,8,1990,2022,"copd",0.00694914647640064
"8805","New York",555,2,8,1990,2022,"copd",0.00323136088267107
"8806","North Carolina",556,2,8,1990,2022,"copd",0.00524190192658063
"8807","North Dakota",557,2,8,1990,2022,"copd",0.00444101729664025
"8808","Ohio",558,2,8,1990,2022,"copd",0.0047968312865392
"8809","Oklahoma",559,2,8,1990,2022,"copd",0.00747208660403515
"8810","Oregon",560,2,8,1990,2022,"copd",0.00599214787710816
"8811","Pennsylvania",561,2,8,1990,2022,"copd",0.00475491691003512
"8812","Rhode Island",562,2,8,1990,2022,"copd",0.00736719115702279
"8813","South Carolina",563,2,8,1990,2022,"copd",0.00460373545182247
"8814","South Dakota",564,2,8,1990,2022,"copd",0.00468746842393786
"8815","Tennessee",565,2,8,1990,2022,"copd",0.00567616700442477
"8816","Texas",566,2,8,1990,2022,"copd",0.00432527972638979
"8817","Utah",567,2,8,1990,2022,"copd",0.00380230515978132
"8818","Vermont",568,2,8,1990,2022,"copd",0.0068690515751734
"8819","Virginia",569,2,8,1990,2022,"copd",0.00412732722635459
"8820","Washington",570,2,8,1990,2022,"copd",0.00583611596742194
"8821","West Virginia",571,2,8,1990,2022,"copd",0.00804703389544194
"8822","Wisconsin",572,2,8,1990,2022,"copd",0.00462762790924985
"8823","Wyoming",573,2,8,1990,2022,"copd",0.0131734571688128
"8824","Alabama",523,2,9,1990,2022,"copd",0.00507055492143829
"8825","Alaska",524,2,9,1990,2022,"copd",0.00738000805313707
"8826","Arizona",525,2,9,1990,2022,"copd",0.00654800585209225
"8827","Arkansas",526,2,9,1990,2022,"copd",0.00630349967898316
"8828","California",527,2,9,1990,2022,"copd",0.00379136721180672
"8829","Colorado",528,2,9,1990,2022,"copd",0.00851559515993154
"8830","Connecticut",529,2,9,1990,2022,"copd",0.00538631836641198
"8831","Delaware",530,2,9,1990,2022,"copd",0.00601500910760359
"8832","District of Columbia",531,2,9,1990,2022,"copd",0.00150642398773626
"8833","Florida",532,2,9,1990,2022,"copd",0.00423660725232047
"8834","Georgia",533,2,9,1990,2022,"copd",0.00408531928147742
"8835","Hawaii",534,2,9,1990,2022,"copd",0.00150204900664734
"8836","Idaho",535,2,9,1990,2022,"copd",0.00644976132388191
"8837","Illinois",536,2,9,1990,2022,"copd",0.00347474237122961
"8838","Indiana",537,2,9,1990,2022,"copd",0.00538241242252389
"8839","Iowa",538,2,9,1990,2022,"copd",0.00503113257849475
"8840","Kansas",539,2,9,1990,2022,"copd",0.0067378549367127
"8841","Kentucky",540,2,9,1990,2022,"copd",0.00666747365661481
"8842","Louisiana",541,2,9,1990,2022,"copd",0.00359603049527972
"8843","Maine",542,2,9,1990,2022,"copd",0.00745974890657602
"8844","Maryland",543,2,9,1990,2022,"copd",0.00395747741970634
"8845","Massachusetts",544,2,9,1990,2022,"copd",0.00553336195079722
"8846","Michigan",545,2,9,1990,2022,"copd",0.00382506068148116
"8847","Minnesota",546,2,9,1990,2022,"copd",0.00489794445247122
"8848","Mississippi",547,2,9,1990,2022,"copd",0.00376874070348194
"8849","Missouri",548,2,9,1990,2022,"copd",0.00614107480593223
"8850","Montana",549,2,9,1990,2022,"copd",0.0100872161215612
"8851","Nebraska",550,2,9,1990,2022,"copd",0.00528000052011715
"8852","Nevada",551,2,9,1990,2022,"copd",0.00824967102566775
"8853","New Hampshire",552,2,9,1990,2022,"copd",0.00824775969308208
"8854","New Jersey",553,2,9,1990,2022,"copd",0.00388656239600793
"8855","New Mexico",554,2,9,1990,2022,"copd",0.00684684717929737
"8856","New York",555,2,9,1990,2022,"copd",0.00317869573291336
"8857","North Carolina",556,2,9,1990,2022,"copd",0.00513809170342525
"8858","North Dakota",557,2,9,1990,2022,"copd",0.00452685398746139
"8859","Ohio",558,2,9,1990,2022,"copd",0.00413039521240942
"8860","Oklahoma",559,2,9,1990,2022,"copd",0.00742401606101779
"8861","Oregon",560,2,9,1990,2022,"copd",0.00582927909057543
"8862","Pennsylvania",561,2,9,1990,2022,"copd",0.004245981045723
"8863","Rhode Island",562,2,9,1990,2022,"copd",0.00656753817148657
"8864","South Carolina",563,2,9,1990,2022,"copd",0.00415977534389462
"8865","South Dakota",564,2,9,1990,2022,"copd",0.0048989884706629
"8866","Tennessee",565,2,9,1990,2022,"copd",0.005087409350986
